from,to,freq,name,length,geometry_type,id,coordx,coordy
NA,NA,NA,NA,NA,NA,a625nggn4eza,-160.4872284,22.02969933
NA,NA,NA,NA,NA,NA,a625nggn4eza,-160.0283356,22.09296989
NA,NA,NA,NA,NA,NA,a625nggn4eza,-159.9158936,21.83637047
5195,4995,256382,Pac Dp W,0.777,LineString,a625ng9g905m,-124.729187,48.48619843
NA,NA,NA,NA,NA,NA,a625ng9g905m,-125.5016022,48.56832123
201200,201229,2287,Pac Dp W,0.131,LineString,a625ngeov5o4,-159.653595,21.94165993
NA,NA,NA,NA,NA,NA,a625ngeov5o4,-159.6692047,21.81130981
201167,201226,3544,Pac Dp W,0.203,LineString,a625ngh4spdp,-160.0625,21.97665977
NA,NA,NA,NA,NA,NA,a625ngh4spdp,-159.9158936,21.83637047
202699,202705,15172,Pac Dp W,0.869,LineString,a625ngdcgpnm,-82.8666687,8.283329964
NA,NA,NA,NA,NA,NA,a625ngdcgpnm,-82.80000305,7.416669846
201099,201226,114589,Pac Dp W,6.563,LineString,a625ng4yf0qc,-166.3128967,22.48807907
NA,NA,NA,NA,NA,NA,a625ng4yf0qc,-160.496994,22.00620079
NA,NA,NA,NA,NA,NA,a625ng4yf0qc,-160.04039,22.0710392
NA,NA,NA,NA,NA,NA,a625ng4yf0qc,-159.9158936,21.83637047
201597,201589,44049,Pac Dp W,0.056,LineString,a625ngb6iicm,-157.842804,21.22805023
NA,NA,NA,NA,NA,NA,a625ngb6iicm,-157.8925018,21.25330925
120063,122467,472868,Pac Dp W,0.725,LineString,a625ngkfme46,-122.731308,37.70574951
NA,NA,NA,NA,NA,NA,a625ngkfme46,-122.945282,37.59645844
NA,NA,NA,NA,NA,NA,a625ngkfme46,-123.4028015,37.43643951
109482,113512,5516200,Pac Dp W,0.5,LineString,a625ng4t4y9w,-124.3291092,38.65578842
NA,NA,NA,NA,NA,NA,a625ng4t4y9w,-123.9878922,38.29080963
113487,113512,16412,Pac Dp W,0.94,LineString,a625ng7frxfb,-123.0479965,38.29315948
NA,NA,NA,NA,NA,NA,a625ng7frxfb,-123.9878922,38.29080963
98027,109482,1,Pac Dp W,0.89,LineString,a625ngfc4tfg,-124.7749023,39.4263916
NA,NA,NA,NA,NA,NA,a625ngfc4tfg,-124.3291092,38.65578842
202709,201421,158,Pac Dp W,79.435,LineString,a625ngii3256,-79.83341217,7.133299828
NA,NA,NA,NA,NA,NA,a625ngii3256,-82.86045074,7.24368
NA,NA,NA,NA,NA,NA,a625ngii3256,-87.165802,8.747340202
NA,NA,NA,NA,NA,NA,a625ngii3256,-91.50491333,10.20650959
NA,NA,NA,NA,NA,NA,a625ngii3256,-95.88265228,11.61268997
NA,NA,NA,NA,NA,NA,a625ngii3256,-100.3032532,12.95730019
NA,NA,NA,NA,NA,NA,a625ngii3256,-104.7701797,14.23163986
NA,NA,NA,NA,NA,NA,a625ngii3256,-109.2858734,15.4270401
NA,NA,NA,NA,NA,NA,a625ngii3256,-113.8517532,16.53500938
NA,NA,NA,NA,NA,NA,a625ngii3256,-118.4679871,17.54714966
NA,NA,NA,NA,NA,NA,a625ngii3256,-123.1337891,18.45413017
NA,NA,NA,NA,NA,NA,a625ngii3256,-127.846283,19.24984932
NA,NA,NA,NA,NA,NA,a625ngii3256,-132.6016083,19.92745972
NA,NA,NA,NA,NA,NA,a625ngii3256,-137.3945465,20.48097992
NA,NA,NA,NA,NA,NA,a625ngii3256,-142.2186584,20.90506935
NA,NA,NA,NA,NA,NA,a625ngii3256,-147.0664368,21.19589996
NA,NA,NA,NA,NA,NA,a625ngii3256,-151.9295349,21.3505497
NA,NA,NA,NA,NA,NA,a625ngii3256,-156.7990875,21.36734009
NA,NA,NA,NA,NA,NA,a625ngii3256,-157.5108948,21.32167053
129976,140475,16918493,Pac Dp W,1.508,LineString,a625ng6xk0fn,-122.9663086,36.63275146
NA,NA,NA,NA,NA,NA,a625ng6xk0fn,-122.0463867,35.43830872
98055,98027,15521,Pac Dp W,0.889,LineString,a625ng82h0l8,-123.8861008,39.42424011
NA,NA,NA,NA,NA,NA,a625ng82h0l8,-124.7749023,39.4263916
74937,98027,15395038,Pac Dp W,1.396,LineString,a625ngcueyxa,-125.1939011,40.7580719
NA,NA,NA,NA,NA,NA,a625ngcueyxa,-124.7749023,39.4263916
74878,74937,83567,Pac Dp W,0.959,LineString,a625ng6lsjfs,-124.2348099,40.75899124
NA,NA,NA,NA,NA,NA,a625ng6lsjfs,-125.1939011,40.7580719
1391,1353,4767367,Pac Dp W,0.557,LineString,a625ngim4zzh,-151.1934052,58.33102036
NA,NA,NA,NA,NA,NA,a625ngim4zzh,-150.758194,58.67905045
1009,109482,62,Pac Dp W,31.112,LineString,a625ng4gts4o,-146.7693939,60.14389038
NA,NA,NA,NA,NA,NA,a625ng4gts4o,-140.4171753,54.70013046
NA,NA,NA,NA,NA,NA,a625ng4gts4o,-134.449707,49.46773911
NA,NA,NA,NA,NA,NA,a625ng4gts4o,-129.2290955,43.86054993
NA,NA,NA,NA,NA,NA,a625ng4gts4o,-124.3291092,38.65578842
196442,196430,296,Pac Dp W,0.017,LineString,a625ngavx0kc,-179,27.99998093
NA,NA,NA,NA,NA,NA,a625ngavx0kc,-179.0164032,28.00527954
113512,122467,2,Pac Dp W,1.036,LineString,a625nge1vgb4,-123.9878922,38.29080963
NA,NA,NA,NA,NA,NA,a625nge1vgb4,-123.4028015,37.43643951
202692,202709,464836,Pac Dp W,1.674,LineString,a625ngkmx6ea,-79.40007019,8.749950409
NA,NA,NA,NA,NA,NA,a625ngkmx6ea,-79.83341217,7.133299828
202889,203001,19,Pac Dp W,9.967,LineString,a625ngfaf1b3,178.3741455,-6.837059975
NA,NA,NA,NA,NA,NA,a625ngfaf1b3,172,-14.5
122389,127272,26876,Pac Dp W,0.77,LineString,a625ngb6st1a,-122.5597992,37.45034027
NA,NA,NA,NA,NA,NA,a625ngb6st1a,-123.1281128,36.93146896
6559,7253,2330856,Pac Dp W,0.216,LineString,a625ng6vysm6,-125.5010986,47.90307999
NA,NA,NA,NA,NA,NA,a625ng6vysm6,-125.4990997,47.68695068
14307,14517,37488,Pac Dp W,0.075,LineString,a625ngdb0mdo,-124.0809174,46.25931168
NA,NA,NA,NA,NA,NA,a625ngdb0mdo,-124.1424103,46.21725082
1467,1391,4001944,Pac Dp W,0.468,LineString,a625nga2bkyn,-151.5337067,58.00957108
NA,NA,NA,NA,NA,NA,a625nga2bkyn,-151.1934052,58.33102036
202133,202566,46,Pac Dp W,23.129,LineString,a625ng9zghdf,167.5988007,19.44799995
NA,NA,NA,NA,NA,NA,a625ng9zghdf,161.8809357,18.22009087
NA,NA,NA,NA,NA,NA,a625ng9zghdf,156.2469025,16.82666016
NA,NA,NA,NA,NA,NA,a625ng9zghdf,150.6980133,15.28328037
NA,NA,NA,NA,NA,NA,a625ng9zghdf,145.232193,13.60639
200994,202566,175,Pac Dp W,21.986,LineString,a625ngka2asl,164.2588806,24.59148026
NA,NA,NA,NA,NA,NA,a625ngka2asl,159.2541809,22.0415802
NA,NA,NA,NA,NA,NA,a625ngka2asl,154.4295197,19.34526062
NA,NA,NA,NA,NA,NA,a625ngka2asl,149.7633514,16.52615929
NA,NA,NA,NA,NA,NA,a625ngka2asl,145.232193,13.60639
1533,1467,3001458,Pac Dp W,0.351,LineString,a625ngj3ojn7,-151.6109924,57.66698837
NA,NA,NA,NA,NA,NA,a625ngj3ojn7,-151.5337067,58.00957108
201589,202854,520657,Pac Dp W,29.82,LineString,a625ngbx4f8z,-157.8925018,21.25330925
NA,NA,NA,NA,NA,NA,a625ngbx4f8z,-160.0727844,18.1718998
NA,NA,NA,NA,NA,NA,a625ngbx4f8z,-162.1776581,15.06583023
NA,NA,NA,NA,NA,NA,a625ngbx4f8z,-164.222229,11.94009972
NA,NA,NA,NA,NA,NA,a625ngbx4f8z,-166.2204132,8.799260139
NA,NA,NA,NA,NA,NA,a625ngbx4f8z,-168.1851196,5.647540092
NA,NA,NA,NA,NA,NA,a625ngbx4f8z,-170.1287384,2.488970041
NA,NA,NA,NA,NA,NA,a625ngbx4f8z,-172.0631256,-0.672609985
NA,NA,NA,NA,NA,NA,a625ngbx4f8z,-174,-3.83333993
1814,1775,6299010,Pac Dp W,0.802,LineString,a625ngfft5lp,-157.5149994,55.70983887
NA,NA,NA,NA,NA,NA,a625ngfft5lp,-156.7473145,55.9407692
7253,8615,1683396,Pac Dp W,0.156,LineString,a625ngi6820m,-125.4990997,47.68695068
NA,NA,NA,NA,NA,NA,a625ngi6820m,-125.4354019,47.54438019
11171,11394,2,Pac Dp W,1.125,LineString,a625ng9qc4e2,-124.1316299,46.92350006
NA,NA,NA,NA,NA,NA,a625ng9qc4e2,-124.1621094,46.91751099
NA,NA,NA,NA,NA,NA,a625ng9qc4e2,-124.2791901,46.88948822
NA,NA,NA,NA,NA,NA,a625ng9qc4e2,-125.2524109,46.88077927
1879,1814,8458552,Pac Dp W,1.078,LineString,a625ng8ntzyg,-158.5473022,55.39934158
NA,NA,NA,NA,NA,NA,a625ng8ntzyg,-157.5149994,55.70983887
60340,74937,8705385,Pac Dp W,0.791,LineString,a625ngfm2td8,-125.199707,41.54872894
NA,NA,NA,NA,NA,NA,a625ngfm2td8,-125.1939011,40.7580719
55982,60340,1969992,Pac Dp W,0.179,LineString,a625ngidkg9t,-125.19841,41.72748947
NA,NA,NA,NA,NA,NA,a625ngidkg9t,-125.199707,41.54872894
11394,12616,2282374,Pac Dp W,0.211,LineString,a625ngj0sf02,-125.2524109,46.88077927
NA,NA,NA,NA,NA,NA,a625ngj0sf02,-125.1965103,46.67731094
12627,12616,41884,Pac Dp W,1.2,LineString,a625ng54ng4m,-123.9976501,46.67623901
NA,NA,NA,NA,NA,NA,a625ng54ng4m,-124.0151367,46.6762619
NA,NA,NA,NA,NA,NA,a625ng54ng4m,-124.0283813,46.68033981
NA,NA,NA,NA,NA,NA,a625ng54ng4m,-124.042511,46.67638016
NA,NA,NA,NA,NA,NA,a625ng54ng4m,-125.1965103,46.67731094
55955,55982,16080,Pac Dp W,0.921,LineString,a625ng9wlmjw,-124.2776108,41.72893906
NA,NA,NA,NA,NA,NA,a625ng9wlmjw,-125.19841,41.72748947
13974,14521,1559117,Pac Dp W,0.144,LineString,a625ng50o34y,-125.1092987,46.35317993
NA,NA,NA,NA,NA,NA,a625ng50o34y,-125.0634003,46.21670151
202468,201589,191483,Pac Dp W,10.967,LineString,a625ngbkl19n,-167.9999847,17
NA,NA,NA,NA,NA,NA,a625ngbkl19n,-163.0106506,19.19555092
NA,NA,NA,NA,NA,NA,a625ngbkl19n,-157.8925018,21.25330925
51670,55982,2959272,Pac Dp W,0.269,LineString,a625ngjqcbzm,-125.197403,41.99684906
NA,NA,NA,NA,NA,NA,a625ngjqcbzm,-125.19841,41.72748947
202566,199736,246,Pac Dp W,20.562,LineString,a625ngittatr,145.232193,13.60639
NA,NA,NA,NA,NA,NA,a625ngittatr,141.2705688,16.71871948
NA,NA,NA,NA,NA,NA,a625ngittatr,137.2480011,19.84860039
NA,NA,NA,NA,NA,NA,a625ngittatr,133.1472626,22.99618912
NA,NA,NA,NA,NA,NA,a625ngittatr,128.9455872,26.15661049
143782,143744,38289,Pac Dp W,1.097,LineString,a625ngild0c4,-120.7715988,35.13536835
NA,NA,NA,NA,NA,NA,a625ngild0c4,-121.8686066,35.13901138
14517,14521,460356,Pac Dp W,0.921,LineString,a625ngbbm8uv,-124.1424103,46.21725082
NA,NA,NA,NA,NA,NA,a625ngbbm8uv,-125.0634003,46.21670151
45318,51670,4653428,Pac Dp W,0.423,LineString,a625ng4j0hya,-125.3355026,42.39646149
NA,NA,NA,NA,NA,NA,a625ng4j0hya,-125.197403,41.99684906
2133,1879,29623218,Pac Dp W,3.779,LineString,a625ngfp5z2l,-162.0942841,54.33242035
NA,NA,NA,NA,NA,NA,a625ngfp5z2l,-160.9548798,54.72460938
NA,NA,NA,NA,NA,NA,a625ngfp5z2l,-160.1570892,55.19832993
NA,NA,NA,NA,NA,NA,a625ngfp5z2l,-159.8366699,55.33475876
NA,NA,NA,NA,NA,NA,a625ngfp5z2l,-159.1696625,55.30064011
NA,NA,NA,NA,NA,NA,a625ngfp5z2l,-158.5473022,55.39934158
42596,45318,2475227,Pac Dp W,0.225,LineString,a625ngd2vq73,-125.4082031,42.60906982
NA,NA,NA,NA,NA,NA,a625ngd2vq73,-125.3355026,42.39646149
40909,42596,1518139,Pac Dp W,0.138,LineString,a625ng4zq1cf,-125.4524002,42.7397995
NA,NA,NA,NA,NA,NA,a625ng4zq1cf,-125.4082031,42.60906982
39727,40909,1276117,Pac Dp W,0.116,LineString,a625ng7mtnrw,-125.5150986,42.83778
NA,NA,NA,NA,NA,NA,a625ng7mtnrw,-125.4524002,42.7397995
34465,39727,3608332,Pac Dp W,0.328,LineString,a625ngfv1q5o,-125.4016037,43.14551163
NA,NA,NA,NA,NA,NA,a625ngfv1q5o,-125.5150986,42.83778
32496,34465,2629241,Pac Dp W,0.239,LineString,a625ng7808ln,-125.3199997,43.37041092
NA,NA,NA,NA,NA,NA,a625ng7808ln,-125.4016037,43.14551163
1775,1794,17931,Pac Dp W,1.027,LineString,a625ng82zchy,-156.7473145,55.9407692
NA,NA,NA,NA,NA,NA,a625ng82zchy,-155.7294006,55.80664062
32503,32496,32635,Pac Dp W,0.935,LineString,a625ng7d16tw,-124.3851013,43.36808014
NA,NA,NA,NA,NA,NA,a625ng7d16tw,-125.3199997,43.37041092
29923,32496,3330545,Pac Dp W,0.303,LineString,a625ngd1bwf8,-125.2469864,43.66492081
NA,NA,NA,NA,NA,NA,a625ngd1bwf8,-125.3199997,43.37041092
29934,29923,17442,Pac Dp W,0.999,LineString,a625ng8h3xbx,-124.2481995,43.66424179
NA,NA,NA,NA,NA,NA,a625ng8h3xbx,-125.2469864,43.66492081
1353,201421,664160,Pac Dp W,38.039,LineString,a625ng6119ty,-150.758194,58.67905045
NA,NA,NA,NA,NA,NA,a625ng6119ty,-152.2081604,54.0515213
NA,NA,NA,NA,NA,NA,a625ng6119ty,-153.3625641,49.40616989
NA,NA,NA,NA,NA,NA,a625ng6119ty,-154.3131409,44.74723053
NA,NA,NA,NA,NA,NA,a625ng6119ty,-155.1183167,40.07746887
NA,NA,NA,NA,NA,NA,a625ng6119ty,-155.8169861,35.3985405
NA,NA,NA,NA,NA,NA,a625ng6119ty,-156.4363708,30.71216011
NA,NA,NA,NA,NA,NA,a625ng6119ty,-156.9960785,26.01952934
NA,NA,NA,NA,NA,NA,a625ng6119ty,-157.5108948,21.32167053
1637,1533,5959032,Pac Dp W,0.774,LineString,a625ngh9f4d7,-151.933197,56.96300888
NA,NA,NA,NA,NA,NA,a625ngh9f4d7,-151.6109924,57.66698837
27641,29923,3900498,Pac Dp W,0.355,LineString,a625ngfd6zks,-125.1620865,44.01010132
NA,NA,NA,NA,NA,NA,a625ngfd6zks,-125.2469864,43.66492081
23457,27641,6493506,Pac Dp W,0.591,LineString,a625ng75fkdc,-125.1054077,44.59803009
NA,NA,NA,NA,NA,NA,a625ng75fkdc,-125.1620865,44.01010132
4995,201421,84,Pac Dp W,42.46,LineString,a625ng4iexqo,-125.5016022,48.56832123
NA,NA,NA,NA,NA,NA,a625ng4iexqo,-130.937027,45.73323059
NA,NA,NA,NA,NA,NA,a625ng4iexqo,-135.8295746,42.66501999
NA,NA,NA,NA,NA,NA,a625ng4iexqo,-140.2508545,39.40731812
NA,NA,NA,NA,NA,NA,a625ng4iexqo,-144.2707825,35.99591827
NA,NA,NA,NA,NA,NA,a625ng4iexqo,-147.9533081,32.45988083
NA,NA,NA,NA,NA,NA,a625ng4iexqo,-151.355484,28.82305908
NA,NA,NA,NA,NA,NA,a625ng4iexqo,-154.5269623,25.10493088
NA,NA,NA,NA,NA,NA,a625ng4iexqo,-157.5108948,21.32167053
14521,14616,261,Pac Dp W,0.015,LineString,a625ngecsk82,-125.0634003,46.21670151
NA,NA,NA,NA,NA,NA,a625ngecsk82,-125.0596008,46.2023201
24770,23457,36160,Pac Dp W,1.036,LineString,a625ngf6bh25,-124.0840225,44.42366028
NA,NA,NA,NA,NA,NA,a625ngf6bh25,-125.1054077,44.59803009
201672,201597,0,Pac Dp W,0.192,LineString,a625ngicr4nk,-157.7324982,21.07139015
NA,NA,NA,NA,NA,NA,a625ngicr4nk,-157.842804,21.22805023
4995,5949,4866741,Pac Dp W,0.451,LineString,a625ngapz5bh,-125.5016022,48.56832123
NA,NA,NA,NA,NA,NA,a625ngapz5bh,-125.5026932,48.11725998
14521,201421,720225,Pac Dp W,41.25,LineString,a625ng69vosk,-125.0634003,46.21670151
NA,NA,NA,NA,NA,NA,a625ng69vosk,-130.3513794,43.67197037
NA,NA,NA,NA,NA,NA,a625ng69vosk,-135.1937714,40.90332031
NA,NA,NA,NA,NA,NA,a625ng69vosk,-139.6368561,37.94787979
NA,NA,NA,NA,NA,NA,a625ng69vosk,-143.7298737,34.83747101
NA,NA,NA,NA,NA,NA,a625ng69vosk,-147.5207672,31.59869957
NA,NA,NA,NA,NA,NA,a625ng69vosk,-151.0546875,28.25436974
NA,NA,NA,NA,NA,NA,a625ng69vosk,-154.3724518,24.82329941
NA,NA,NA,NA,NA,NA,a625ng69vosk,-157.5108948,21.32167053
203369,172156,20623968,Pac Dp W,98.933,LineString,a625ng5vu30h,-73,-53.00003815
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-74.4539566,-52.47566986
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-75.86051941,-51.4344101
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-80.40712738,-46.69305038
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-84.91313934,-41.82117081
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-88.91407776,-37.51020813
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-92.99339294,-33.04642105
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-95.35243225,-28.13478088
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-97.49318695,-23.18111038
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-99.47725677,-18.19734001
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-101.3494873,-13.19194984
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-103.3041306,-8.129119873
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-105.2095184,-3.056050062
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-107.0968628,2.020780087
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-108.9961166,7.095170021
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-110.9375763,12.16075039
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-112.9554672,17.21051979
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-115.0890427,22.23637962
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-117.3882065,27.22809029
NA,NA,NA,NA,NA,NA,a625ng5vu30h,-117.7702026,32.6652298
201569,201672,4417,Pac Dp W,0.253,LineString,a625ng6tzlz5,-157.8563843,21.29195023
NA,NA,NA,NA,NA,NA,a625ng6tzlz5,-157.7324982,21.07139015
32496,201421,78,Pac Dp W,39.287,LineString,a625nghmat4p,-125.3199997,43.37041092
NA,NA,NA,NA,NA,NA,a625nghmat4p,-130.334137,41.14884949
NA,NA,NA,NA,NA,NA,a625nghmat4p,-135.0075226,38.72436142
NA,NA,NA,NA,NA,NA,a625nghmat4p,-139.3657532,36.1258316
NA,NA,NA,NA,NA,NA,a625nghmat4p,-143.4390564,33.37916183
NA,NA,NA,NA,NA,NA,a625nghmat4p,-147.2592316,30.50686073
NA,NA,NA,NA,NA,NA,a625nghmat4p,-150.858017,27.52877045
NA,NA,NA,NA,NA,NA,a625nghmat4p,-154.2657318,24.46206093
NA,NA,NA,NA,NA,NA,a625nghmat4p,-157.5108948,21.32167053
122467,201421,661734,Pac Dp W,37.9,LineString,a625ng53o1il,-123.4028015,37.43643951
NA,NA,NA,NA,NA,NA,a625ng53o1il,-128.2958069,35.9659996
NA,NA,NA,NA,NA,NA,a625ng53o1il,-133.0003967,34.30506134
NA,NA,NA,NA,NA,NA,a625ng53o1il,-137.5150757,32.47190857
NA,NA,NA,NA,NA,NA,a625ng53o1il,-141.8439789,30.48443985
NA,NA,NA,NA,NA,NA,a625ng53o1il,-145.9954529,28.35989952
NA,NA,NA,NA,NA,NA,a625ng53o1il,-149.9811249,26.11462021
NA,NA,NA,NA,NA,NA,a625ng53o1il,-153.814621,23.76383972
NA,NA,NA,NA,NA,NA,a625ng53o1il,-157.5108948,21.32167053
161928,201421,82,Pac Dp W,41.122,LineString,a625ng8429zc,-118.486702,33.70557022
NA,NA,NA,NA,NA,NA,a625ng8429zc,-123.83741,32.82530975
NA,NA,NA,NA,NA,NA,a625ng8429zc,-129.0717926,31.72366905
NA,NA,NA,NA,NA,NA,a625ng8429zc,-134.1735687,30.41464043
NA,NA,NA,NA,NA,NA,a625ng8429zc,-139.1323547,28.91374969
NA,NA,NA,NA,NA,NA,a625ng8429zc,-143.9433136,27.23727036
NA,NA,NA,NA,NA,NA,a625ng8429zc,-148.6066437,25.40208054
NA,NA,NA,NA,NA,NA,a625ng8429zc,-153.1266327,23.42480087
NA,NA,NA,NA,NA,NA,a625ng8429zc,-157.5108948,21.32167053
143744,150721,14815669,Pac Dp W,1.318,LineString,a625ngfncgfc,-121.8686066,35.13901138
NA,NA,NA,NA,NA,NA,a625ngfncgfc,-121.5319977,34.5768013
NA,NA,NA,NA,NA,NA,a625ngfncgfc,-120.8841019,34.43610001
201223,201236,3072,Pac Dp W,0.176,LineString,a625ng8qf976,-160.2382965,21.86552048
NA,NA,NA,NA,NA,NA,a625ng8qf976,-160.3457947,21.7258091
201788,201856,4626,Pac Dp W,0.265,LineString,a625ngkih69o,-156.9938965,20.78833008
NA,NA,NA,NA,NA,NA,a625ngkih69o,-156.9839935,20.52343941
201860,201876,4312,Pac Dp W,0.247,LineString,a625ngjb8ubn,-156.6011047,20.51553917
NA,NA,NA,NA,NA,NA,a625ngjb8ubn,-156.5907745,20.49053955
NA,NA,NA,NA,NA,NA,a625ngjb8ubn,-156.3845978,20.41415024
201924,201874,9009,Pac Dp W,0.516,LineString,a625ng981w0j,-155.4382935,20.09388924
NA,NA,NA,NA,NA,NA,a625ng981w0j,-155.0588989,20.44388008
8615,9504,2298482,Pac Dp W,0.213,LineString,a625ngkms9k8,-125.4354019,47.54438019
NA,NA,NA,NA,NA,NA,a625ngkms9k8,-125.3771973,47.33914185
23404,23457,17826,Pac Dp W,1.021,LineString,a625ng6iyai8,-124.0848999,44.60889053
NA,NA,NA,NA,NA,NA,a625ng6iyai8,-124.1213074,44.60052109
NA,NA,NA,NA,NA,NA,a625ng6iyai8,-125.1054077,44.59803009
10545,11394,2665376,Pac Dp W,0.247,LineString,a625ng7qmwcd,-125.3172913,47.11859894
NA,NA,NA,NA,NA,NA,a625ng7qmwcd,-125.2524109,46.88077927
22212,23457,2249564,Pac Dp W,0.205,LineString,a625ngk3sll0,-125.0958023,44.80303955
NA,NA,NA,NA,NA,NA,a625ngk3sll0,-125.1054077,44.59803009
2091,4995,21,Pac Dp W,10.565,LineString,a625ngjtqe1n,-133.9934998,54.65922165
NA,NA,NA,NA,NA,NA,a625ngjtqe1n,-132.5175323,52.80643845
NA,NA,NA,NA,NA,NA,a625ngjtqe1n,-125.5016022,48.56832123
12616,13974,3637940,Pac Dp W,0.336,LineString,a625ngky6rwa,-125.1965103,46.67731094
NA,NA,NA,NA,NA,NA,a625ngky6rwa,-125.1092987,46.35317993
2025,2133,14387,Pac Dp W,0.824,LineString,a625ng97837b,-161.8000031,55.10194016
NA,NA,NA,NA,NA,NA,a625ng97837b,-162.0942841,54.33242035
21393,22212,1316818,Pac Dp W,0.12,LineString,a625ngfq8chl,-125.077713,44.92208099
NA,NA,NA,NA,NA,NA,a625ngfq8chl,-125.0958023,44.80303955
172156,202705,780619,Pac Dp W,44.709,LineString,a625ngbdh7st,-117.7702026,32.6652298
NA,NA,NA,NA,NA,NA,a625ngbdh7st,-115.9999924,27.50000954
NA,NA,NA,NA,NA,NA,a625ngbdh7st,-113.4507675,24.92596054
NA,NA,NA,NA,NA,NA,a625ngbdh7st,-111.0066833,22.31038094
NA,NA,NA,NA,NA,NA,a625ngbdh7st,-108.2356796,20.15023041
NA,NA,NA,NA,NA,NA,a625ngbdh7st,-105.5,18
NA,NA,NA,NA,NA,NA,a625ngbdh7st,-99.64398193,15.5163002
NA,NA,NA,NA,NA,NA,a625ngbdh7st,-93.92429352,12.90571022
NA,NA,NA,NA,NA,NA,a625ngbdh7st,-88.31780243,10.1972599
NA,NA,NA,NA,NA,NA,a625ngbdh7st,-82.80000305,7.416669846
1775,1637,37956108,Pac Dp W,4.93,LineString,a625ng8jjosg,-156.7473145,55.9407692
NA,NA,NA,NA,NA,NA,a625ng8jjosg,-154.3199463,56.30918884
NA,NA,NA,NA,NA,NA,a625ng8jjosg,-151.933197,56.96300888
122467,123773,0,Pac Dp W,0.179,LineString,a625ngad7iwz,-123.4028015,37.43643951
NA,NA,NA,NA,NA,NA,a625ngad7iwz,-123.3170013,37.27915955
17845,21393,7001082,Pac Dp W,0.638,LineString,a625ng9no0x8,-124.9847031,45.55281067
NA,NA,NA,NA,NA,NA,a625ng9no0x8,-125.077713,44.92208099
122387,123773,7974756,Pac Dp W,0.712,LineString,a625nggr1a5g,-122.6334991,37.45050812
NA,NA,NA,NA,NA,NA,a625nggr1a5g,-122.8438034,37.44689941
NA,NA,NA,NA,NA,NA,a625nggr1a5g,-123.3170013,37.27915955
2173,2133,4,Pac Dp W,2.179,LineString,a625ng9jcsex,-164.2559052,54.05575943
NA,NA,NA,NA,NA,NA,a625ng9jcsex,-162.0942841,54.33242035
123773,127272,4435397,Pac Dp W,0.396,LineString,a625ngdhngok,-123.3170013,37.27915955
NA,NA,NA,NA,NA,NA,a625ngdhngok,-123.1281128,36.93146896
16950,17845,1075401,Pac Dp W,0.098,LineString,a625ngglvx1c,-124.9953995,45.65016174
NA,NA,NA,NA,NA,NA,a625ngglvx1c,-124.9847031,45.55281067
127293,127272,18996,Pac Dp W,1.088,LineString,a625ngfdqxhd,-122.0397034,36.92876053
NA,NA,NA,NA,NA,NA,a625ngfdqxhd,-123.1281128,36.93146896
201922,201863,9253,Pac Dp W,0.53,LineString,a625ng88ad8c,-155.4727936,20.10527039
NA,NA,NA,NA,NA,NA,a625ng88ad8c,-155.1013947,20.48274994
201911,201842,10598,Pac Dp W,0.607,LineString,a625ngdtynu2,-155.5836029,20.12861061
NA,NA,NA,NA,NA,NA,a625ngdtynu2,-155.2044067,20.60277939
127272,128447,1648126,Pac Dp W,0.147,LineString,a625ng7fyipx,-123.1281128,36.93146896
NA,NA,NA,NA,NA,NA,a625ng7fyipx,-123.0580902,36.8026886
128451,128447,21056,Pac Dp W,1.206,LineString,a625ngaxl37c,-121.851799,36.80162048
NA,NA,NA,NA,NA,NA,a625ngaxl37c,-123.0580902,36.8026886
2125,2173,28721,Pac Dp W,1.645,LineString,a625ngjho3in,-162.6399841,54.36526871
NA,NA,NA,NA,NA,NA,a625ngjho3in,-164.2559052,54.05575943
9504,10545,2471139,Pac Dp W,0.229,LineString,a625nghfuvww,-125.3771973,47.33914185
NA,NA,NA,NA,NA,NA,a625nghfuvww,-125.3172913,47.11859894
14521,16950,6263207,Pac Dp W,0.571,LineString,a625ngew4jz5,-125.0634003,46.21670151
NA,NA,NA,NA,NA,NA,a625ngew4jz5,-124.9953995,45.65016174
141207,143744,2909554,Pac Dp W,0.259,LineString,a625ng4p80y9,-122.0005112,35.36159134
NA,NA,NA,NA,NA,NA,a625ng4p80y9,-121.8686066,35.13901138
